org_id,created_at,industry,company_size,acquisition_source,region
org_00377,2025-12-27T00:00:00,Retail,SMB,Partner,North America
org_00378,2025-06-24T00:00:00,Technology,SMB,Organic Search,North America
org_00379,2025-04-12T00:00:00,Healthcare,SMB,Content,Europe
org_00380,2025-10-25T00:00:00,Financial Services,Mid-Market,Referral,North America
org_00381,2025-04-11T00:00:00,Financial Services,SMB,Content,North America
org_00382,2025-09-23T00:00:00,Healthcare,SMB,Product-Led,North America
org_00383,2025-05-28T00:00:00,Technology,Mid-Market,Referral,North America
org_00384,2025-02-06T00:00:00,Education,Enterprise,Organic Search,North America
org_00385,2025-03-19T00:00:00,Financial Services,SMB,Partner,Latin America
org_00386,2025-08-07T00:00:00,Financial Services,SMB,Referral,Asia-Pacific
org_00387,2025-01-09T00:00:00,Technology,SMB,Content,North America
org_00388,2025-06-29T00:00:00,Financial Services,Enterprise,Organic Search,North America
org_00389,2025-03-22T00:00:00,Healthcare,Mid-Market,Partner,North America
org_00390,2025-06-21T00:00:00,Financial Services,SMB,Referral,North America
org_00391,2025-12-10T00:00:00,Professional Services,Enterprise,Organic Search,North America
org_00392,2025-10-08T00:00:00,Education,Enterprise,Product-Led,North America
org_00393,2025-06-06T00:00:00,Professional Services,Mid-Market,Product-Led,Europe
org_00394,2025-08-19T00:00:00,Technology,SMB,Paid Search,Latin America
org_00395,2025-04-11T00:00:00,Retail,Mid-Market,Product-Led,Europe
org_00396,2025-10-28T00:00:00,Education,SMB,Content,North America
org_00397,2025-12-17T00:00:00,Technology,SMB,Product-Led,North America
org_00398,2025-12-26T00:00:00,Financial Services,SMB,Organic Search,North America
org_00399,2025-11-13T00:00:00,Healthcare,SMB,Paid Search,Europe
org_00400,2025-02-16T00:00:00,Retail,Mid-Market,Partner,Europe
org_00401,2025-12-19T00:00:00,Retail,Enterprise,Partner,North America
org_00402,2025-03-25T00:00:00,Professional Services,Mid-Market,Paid Search,Europe
org_00403,2025-06-13T00:00:00,Healthcare,Enterprise,Organic Search,North America
org_00404,2025-11-13T00:00:00,Professional Services,SMB,Paid Search,North America
org_00405,2025-12-10T00:00:00,Retail,SMB,Organic Search,Europe
org_00406,2025-05-19T00:00:00,Technology,Mid-Market,Content,Europe
org_00407,2025-09-26T00:00:00,Technology,Mid-Market,Partner,North America
org_00408,2025-09-14T00:00:00,Technology,Mid-Market,Product-Led,North America
org_00409,2025-03-21T00:00:00,Technology,SMB,Organic Search,North America
org_00410,2025-09-02T00:00:00,Technology,Mid-Market,Referral,Europe
org_00411,2025-06-10T00:00:00,Professional Services,Mid-Market,Organic Search,Europe
org_00412,2025-10-20T00:00:00,Technology,SMB,Organic Search,North America
org_00413,2025-02-18T00:00:00,Retail,SMB,Product-Led,North America
org_00414,2025-05-23T00:00:00,Education,SMB,Referral,Latin America
org_00415,2025-04-11T00:00:00,Education,SMB,Product-Led,North America
org_00416,2025-01-04T00:00:00,Education,SMB,Organic Search,Europe
org_00417,2025-03-23T00:00:00,Professional Services,SMB,Partner,North America
org_00418,2025-09-28T00:00:00,Financial Services,SMB,Product-Led,Europe
org_00419,2025-09-03T00:00:00,Technology,Mid-Market,Organic Search,Latin America
org_00420,2025-01-27T00:00:00,Healthcare,SMB,Organic Search,Europe
org_00421,2025-08-11T00:00:00,Technology,SMB,Product-Led,North America
org_00422,2025-09-24T00:00:00,Technology,SMB,Referral,Asia-Pacific
org_00423,2025-06-09T00:00:00,Professional Services,SMB,Referral,Europe
org_00424,2025-06-10T00:00:00,Retail,SMB,Paid Search,Asia-Pacific
org_00425,2025-05-17T00:00:00,Healthcare,SMB,Organic Search,North America
org_00426,2025-03-20T00:00:00,Retail,SMB,Organic Search,North America
org_00427,2025-06-10T00:00:00,Healthcare,SMB,Referral,North America
org_00428,2025-07-01T00:00:00,Professional Services,SMB,Organic Search,Europe
org_00429,2025-12-09T00:00:00,Healthcare,SMB,Organic Search,Asia-Pacific
org_00430,2025-04-13T00:00:00,Healthcare,SMB,Organic Search,North America
org_00431,2025-07-03T00:00:00,Technology,Mid-Market,Partner,North America
org_00432,2025-01-28T00:00:00,Professional Services,SMB,Product-Led,North America
org_00433,2025-10-30T00:00:00,Healthcare,Mid-Market,Referral,North America
org_00434,2025-08-07T00:00:00,Education,Enterprise,Product-Led,North America
org_00435,2025-04-27T00:00:00,Technology,SMB,Organic Search,Latin America
org_00436,2025-09-10T00:00:00,Healthcare,SMB,Referral,North America
org_00437,2025-05-18T00:00:00,Education,Mid-Market,Organic Search,North America
org_00438,2025-04-30T00:00:00,Professional Services,Mid-Market,Paid Search,North America
org_00439,2025-03-18T00:00:00,Retail,SMB,Organic Search,Asia-Pacific
org_00440,2025-12-15T00:00:00,Retail,Mid-Market,Organic Search,North America
org_00441,2025-07-05T00:00:00,Healthcare,SMB,Referral,Europe
org_00442,2025-01-22T00:00:00,Financial Services,Mid-Market,Partner,Europe
org_00443,2025-12-06T00:00:00,Financial Services,Enterprise,Paid Search,Europe
org_00444,2025-01-09T00:00:00,Professional Services,SMB,Paid Search,North America
org_00445,2025-03-26T00:00:00,Retail,Mid-Market,Content,Latin America
org_00446,2025-10-03T00:00:00,Financial Services,SMB,Referral,Europe
org_00447,2025-10-05T00:00:00,Healthcare,Enterprise,Product-Led,Europe
org_00448,2025-04-08T00:00:00,Financial Services,SMB,Partner,Latin America
org_00449,2025-10-04T00:00:00,Healthcare,Mid-Market,Referral,Europe
org_00450,2025-01-08T00:00:00,Technology,Mid-Market,Referral,Europe
org_00451,2025-06-24T00:00:00,Professional Services,Mid-Market,Content,North America
org_00452,2025-12-22T00:00:00,Education,SMB,Content,North America
org_00453,2025-06-23T00:00:00,Professional Services,Mid-Market,Paid Search,Asia-Pacific
org_00454,2025-12-29T00:00:00,Financial Services,SMB,Product-Led,North America
org_00455,2025-01-23T00:00:00,Healthcare,SMB,Product-Led,Europe
org_00456,2025-07-05T00:00:00,Financial Services,SMB,Partner,North America
org_00457,2025-04-08T00:00:00,Retail,SMB,Referral,North America
org_00458,2025-12-27T00:00:00,Healthcare,Mid-Market,Partner,North America
org_00459,2025-05-16T00:00:00,Financial Services,Mid-Market,Content,North America
org_00460,2025-01-04T00:00:00,Financial Services,Enterprise,Content,North America
org_00461,2025-07-06T00:00:00,Financial Services,SMB,Content,Asia-Pacific
org_00462,2025-11-18T00:00:00,Technology,SMB,Organic Search,North America
org_00463,2025-07-02T00:00:00,Retail,Mid-Market,Referral,Europe
org_00464,2025-05-25T00:00:00,Retail,Mid-Market,Product-Led,Asia-Pacific
org_00465,2025-03-03T00:00:00,Technology,Enterprise,Referral,Asia-Pacific
org_00466,2025-01-13T00:00:00,Healthcare,SMB,Paid Search,North America
org_00467,2025-12-27T00:00:00,Education,Mid-Market,Content,Asia-Pacific
org_00468,2025-02-11T00:00:00,Professional Services,Mid-Market,Paid Search,North America
org_00469,2025-04-22T00:00:00,Technology,Mid-Market,Paid Search,Europe
org_00470,2025-01-27T00:00:00,Technology,Mid-Market,Paid Search,Latin America
org_00471,2025-11-27T00:00:00,Financial Services,SMB,Content,North America
org_00472,2025-08-19T00:00:00,Technology,Mid-Market,Paid Search,Asia-Pacific
org_00473,2025-11-20T00:00:00,Professional Services,Enterprise,Content,Asia-Pacific
org_00474,2025-09-27T00:00:00,Financial Services,SMB,Organic Search,Asia-Pacific
org_00475,2025-05-18T00:00:00,Professional Services,Mid-Market,Content,North America
org_00476,2025-03-07T00:00:00,Healthcare,SMB,Product-Led,North America
org_00477,2025-09-16T00:00:00,Healthcare,SMB,Organic Search,Europe
org_00478,2025-03-07T00:00:00,Technology,SMB,Content,Latin America
org_00479,2025-10-13T00:00:00,Healthcare,Mid-Market,Product-Led,Europe
org_00480,2025-05-25T00:00:00,Education,Enterprise,Content,Europe
org_00481,2025-11-15T00:00:00,Healthcare,Enterprise,Organic Search,Europe
org_00482,2025-03-05T00:00:00,Financial Services,Enterprise,Referral,Asia-Pacific
org_00483,2025-10-15T00:00:00,Healthcare,SMB,Paid Search,North America
org_00484,2025-04-16T00:00:00,Professional Services,SMB,Organic Search,Latin America
org_00485,2025-01-13T00:00:00,Professional Services,SMB,Organic Search,Europe
org_00486,2025-09-16T00:00:00,Retail,Enterprise,Content,North America
org_00487,2025-09-23T00:00:00,Professional Services,Mid-Market,Organic Search,North America
org_00488,2025-06-14T00:00:00,Financial Services,Mid-Market,Organic Search,Latin America
org_00489,2025-08-01T00:00:00,Education,SMB,Referral,Asia-Pacific
org_00490,2025-09-22T00:00:00,Technology,SMB,Organic Search,Europe
org_00491,2025-06-28T00:00:00,Financial Services,Mid-Market,Partner,Europe
org_00492,2025-01-04T00:00:00,Technology,SMB,Referral,North America
org_00493,2025-06-05T00:00:00,Education,SMB,Organic Search,North America
org_00494,2025-06-17T00:00:00,Healthcare,SMB,Product-Led,North America
org_00495,2025-10-13T00:00:00,Professional Services,SMB,Organic Search,Europe
org_00496,2025-12-23T00:00:00,Financial Services,SMB,Organic Search,Europe
org_00497,2025-03-05T00:00:00,Technology,SMB,Partner,Asia-Pacific
org_00498,2025-10-29T00:00:00,Professional Services,SMB,Organic Search,Asia-Pacific
org_00499,2025-04-26T00:00:00,Healthcare,Mid-Market,Paid Search,North America
org_00500,2025-06-23T00:00:00,Professional Services,Mid-Market,Partner,North America
org_00501,2025-10-20T00:00:00,Retail,Mid-Market,Paid Search,North America
org_00502,2025-08-24T00:00:00,Technology,SMB,Product-Led,North America
org_00503,2025-03-16T00:00:00,Retail,Mid-Market,Product-Led,Europe
org_00504,2025-10-31T00:00:00,Professional Services,SMB,Partner,North America
org_00505,2025-06-23T00:00:00,Technology,SMB,Organic Search,North America
org_00506,2025-03-18T00:00:00,Professional Services,SMB,Organic Search,North America
org_00507,2025-01-19T00:00:00,Professional Services,SMB,Paid Search,Europe
org_00508,2025-08-08T00:00:00,Professional Services,SMB,Paid Search,Asia-Pacific
org_00509,2025-01-20T00:00:00,Healthcare,Mid-Market,Organic Search,Asia-Pacific
org_00510,2025-09-02T00:00:00,Professional Services,SMB,Referral,North America
org_00511,2025-04-28T00:00:00,Healthcare,SMB,Referral,Europe
org_00512,2025-04-29T00:00:00,Technology,Mid-Market,Paid Search,North America
org_00513,2025-03-20T00:00:00,Professional Services,SMB,Organic Search,North America
org_00514,2025-03-21T00:00:00,Education,Mid-Market,Organic Search,North America
org_00515,2025-09-14T00:00:00,Healthcare,SMB,Content,North America
org_00516,2025-12-26T00:00:00,Education,Mid-Market,Product-Led,North America
org_00517,2025-08-23T00:00:00,Healthcare,SMB,Organic Search,North America
org_00518,2025-11-05T00:00:00,Professional Services,SMB,Organic Search,North America
org_00519,2025-04-20T00:00:00,Education,SMB,Referral,Latin America
org_00520,2025-12-31T00:00:00,Retail,SMB,Paid Search,North America
org_00521,2025-01-26T00:00:00,Professional Services,Enterprise,Organic Search,Europe
org_00522,2025-03-16T00:00:00,Healthcare,SMB,Organic Search,Latin America
org_00523,2025-07-23T00:00:00,Professional Services,SMB,Organic Search,North America
org_00524,2025-09-28T00:00:00,Technology,Mid-Market,Content,North America
org_00525,2025-12-27T00:00:00,Professional Services,Mid-Market,Referral,North America
org_00526,2025-11-05T00:00:00,Technology,SMB,Organic Search,Europe
org_00527,2025-05-30T00:00:00,Professional Services,SMB,Organic Search,North America
org_00528,2025-02-24T00:00:00,Technology,SMB,Product-Led,North America
org_00529,2025-06-06T00:00:00,Technology,SMB,Partner,North America
org_00530,2025-12-20T00:00:00,Technology,SMB,Product-Led,Asia-Pacific
org_00531,2025-03-15T00:00:00,Professional Services,SMB,Organic Search,North America
org_00532,2025-09-07T00:00:00,Education,Enterprise,Content,Europe
org_00533,2025-04-17T00:00:00,Education,SMB,Partner,Latin America
org_00534,2025-08-20T00:00:00,Healthcare,Mid-Market,Product-Led,North America
org_00535,2025-02-22T00:00:00,Education,SMB,Referral,Europe
org_00536,2025-12-12T00:00:00,Technology,SMB,Organic Search,Latin America
org_00537,2025-08-15T00:00:00,Healthcare,Enterprise,Organic Search,Europe
org_00538,2025-08-05T00:00:00,Healthcare,Mid-Market,Content,Asia-Pacific
org_00539,2025-05-01T00:00:00,Education,Mid-Market,Paid Search,Latin America
org_00540,2025-08-26T00:00:00,Education,Enterprise,Paid Search,Asia-Pacific
org_00541,2025-12-13T00:00:00,Technology,SMB,Organic Search,Europe
org_00542,2025-05-27T00:00:00,Technology,SMB,Paid Search,North America
org_00543,2025-06-27T00:00:00,Technology,Mid-Market,Content,North America
org_00544,2025-02-13T00:00:00,Education,SMB,Product-Led,Europe
org_00545,2025-08-18T00:00:00,Retail,Enterprise,Organic Search,North America
org_00546,2025-05-27T00:00:00,Education,Mid-Market,Paid Search,North America
org_00547,2025-09-27T00:00:00,Financial Services,Enterprise,Organic Search,Asia-Pacific
org_00548,2025-04-30T00:00:00,Education,Mid-Market,Product-Led,Europe
org_00549,2025-06-05T00:00:00,Healthcare,Mid-Market,Referral,North America
org_00550,2025-08-27T00:00:00,Education,SMB,Referral,North America
org_00551,2025-07-29T00:00:00,Retail,SMB,Organic Search,North America
org_00552,2025-02-23T00:00:00,Retail,SMB,Product-Led,North America
org_00553,2025-08-06T00:00:00,Professional Services,SMB,Paid Search,North America
org_00554,2025-05-24T00:00:00,Professional Services,SMB,Product-Led,Asia-Pacific
org_00555,2025-04-29T00:00:00,Education,SMB,Paid Search,Europe
org_00556,2025-09-17T00:00:00,Technology,Mid-Market,Referral,North America
org_00557,2025-12-07T00:00:00,Education,SMB,Referral,North America
org_00558,2025-05-16T00:00:00,Financial Services,Mid-Market,Content,North America
org_00559,2025-09-28T00:00:00,Education,SMB,Partner,Latin America
org_00560,2025-11-19T00:00:00,Healthcare,Mid-Market,Organic Search,Latin America
org_00561,2025-06-18T00:00:00,Retail,SMB,Product-Led,Asia-Pacific
org_00562,2025-05-08T00:00:00,Healthcare,Mid-Market,Product-Led,North America
org_00563,2025-07-22T00:00:00,Technology,SMB,Content,North America
org_00564,2025-02-05T00:00:00,Retail,SMB,Referral,Europe
org_00565,2025-12-17T00:00:00,Healthcare,Mid-Market,Organic Search,North America
org_00566,2025-05-25T00:00:00,Financial Services,Mid-Market,Organic Search,Europe
org_00567,2025-10-04T00:00:00,Retail,SMB,Product-Led,North America
org_00568,2025-02-05T00:00:00,Professional Services,SMB,Partner,Latin America
org_00569,2025-02-24T00:00:00,Technology,SMB,Paid Search,North America
org_00570,2025-10-13T00:00:00,Retail,Enterprise,Content,North America
org_00571,2025-09-29T00:00:00,Healthcare,SMB,Organic Search,North America
org_00572,2025-11-09T00:00:00,Education,SMB,Referral,Europe
org_00573,2025-08-23T00:00:00,Financial Services,SMB,Referral,North America
org_00574,2025-08-29T00:00:00,Healthcare,Mid-Market,Content,Asia-Pacific
org_00575,2025-02-04T00:00:00,Financial Services,Mid-Market,Product-Led,North America
org_00576,2025-07-02T00:00:00,Professional Services,SMB,Product-Led,North America
org_00577,2025-03-25T00:00:00,Professional Services,Mid-Market,Referral,North America
org_00578,2025-07-03T00:00:00,Healthcare,SMB,Paid Search,Europe
org_00579,2025-08-17T00:00:00,Technology,SMB,Organic Search,North America
org_00580,2025-05-02T00:00:00,Education,SMB,Paid Search,North America
org_00581,2025-01-03T00:00:00,Professional Services,SMB,Paid Search,North America
org_00582,2025-04-19T00:00:00,Financial Services,Mid-Market,Referral,Europe
org_00583,2025-01-14T00:00:00,Financial Services,Enterprise,Partner,Asia-Pacific
org_00584,2025-06-27T00:00:00,Healthcare,SMB,Referral,North America
org_00585,2025-02-19T00:00:00,Financial Services,SMB,Paid Search,North America
org_00586,2025-10-29T00:00:00,Healthcare,Enterprise,Paid Search,Europe
org_00587,2025-04-15T00:00:00,Financial Services,SMB,Organic Search,North America
org_00588,2025-03-05T00:00:00,Financial Services,SMB,Product-Led,North America
org_00589,2025-08-04T00:00:00,Technology,SMB,Paid Search,Europe
org_00590,2025-04-08T00:00:00,Technology,Mid-Market,Paid Search,North America
org_00591,2025-04-05T00:00:00,Financial Services,Mid-Market,Organic Search,North America
org_00592,2025-07-10T00:00:00,Professional Services,SMB,Referral,North America
org_00593,2025-01-04T00:00:00,Education,Mid-Market,Partner,Latin America
org_00594,2025-05-26T00:00:00,Technology,Mid-Market,Referral,Europe
org_00595,2025-05-07T00:00:00,Technology,SMB,Paid Search,North America
org_00596,2025-02-06T00:00:00,Retail,Mid-Market,Product-Led,North America
org_00597,2025-08-15T00:00:00,Financial Services,Enterprise,Paid Search,Asia-Pacific
org_00598,2025-04-07T00:00:00,Retail,SMB,Referral,Europe
org_00599,2025-09-20T00:00:00,Financial Services,SMB,Organic Search,Europe
org_00600,2025-12-20T00:00:00,Professional Services,SMB,Organic Search,North America
org_00601,2025-02-15T00:00:00,Financial Services,Mid-Market,Product-Led,North America
org_00602,2025-12-28T00:00:00,Retail,Mid-Market,Product-Led,Asia-Pacific
org_00603,2025-03-05T00:00:00,Retail,SMB,Organic Search,Latin America
org_00604,2025-06-14T00:00:00,Healthcare,Mid-Market,Referral,North America
org_00605,2025-03-20T00:00:00,Retail,SMB,Partner,Latin America
org_00606,2025-03-04T00:00:00,Healthcare,SMB,Product-Led,Latin America
org_00607,2025-05-24T00:00:00,Education,Enterprise,Product-Led,North America
org_00608,2025-07-21T00:00:00,Education,Mid-Market,Product-Led,North America
org_00609,2025-02-15T00:00:00,Healthcare,Mid-Market,Organic Search,North America
