opportunity_id,account_id,owner_id,opportunity_stage,amount,expected_close_date,actual_close_date,created_at,sales_region,segment,revenue_model,lead_source,close_date_changes,last_activity_at
OPP_000183,ACC_00086,REP_003,Closed-Won,3224.88,2024-06-04,2024-06-21,2024-03-06,APAC,SMB,Usage-Based,Outbound,1,2024-04-23
OPP_000184,ACC_00978,REP_007,Proposal,11063.87,2025-12-19,,2025-08-18,North America,SMB,Subscription,Partner,1,2025-09-21
OPP_000185,ACC_00192,REP_010,Proposal,8490.79,2024-08-27,,2024-04-26,APAC,SMB,Subscription,Partner,1,2024-05-08
OPP_000186,ACC_00248,REP_003,Proposal,4193.76,2025-10-01,,2025-08-03,APAC,SMB,Enterprise Services,Marketing,1,2025-10-05
OPP_000187,ACC_00729,REP_019,Closed-Lost,6692.96,2025-12-22,2025-11-24,2025-09-17,LATAM,SMB,Transactional,Inbound,0,2025-11-12
OPP_000188,ACC_00766,REP_013,Negotiation,2500.0,2024-09-14,,2024-06-09,North America,SMB,Transactional,Inbound,0,2024-07-31
OPP_000189,ACC_01113,REP_019,Closed-Won,18208.43,2024-08-15,2024-08-15,2024-05-28,North America,Mid-Market,Transactional,Inbound,1,2024-05-31
OPP_000190,ACC_00354,REP_016,Prospecting,4168.31,2024-06-22,,2024-03-12,North America,Mid-Market,Subscription,Outbound,0,2024-05-02
OPP_000191,ACC_00031,REP_009,Closed-Won,47688.1,2025-08-13,2025-10-18,2025-06-11,EMEA,Mid-Market,Subscription,Marketing,0,2025-08-05
OPP_000192,ACC_00307,REP_019,Proposal,8186.08,2024-09-23,,2024-08-22,North America,SMB,Transactional,Marketing,0,2024-09-17
OPP_000193,ACC_00653,REP_029,Closed-Won,9211.3,2025-03-31,2025-07-28,2025-03-06,EMEA,Mid-Market,Transactional,Outbound,0,2025-06-09
OPP_000194,ACC_00429,REP_010,Prospecting,28644.66,2025-05-04,,2025-02-15,North America,SMB,Subscription,Partner,0,2025-06-01
OPP_000195,ACC_00303,REP_010,Closed-Lost,5814.74,2025-04-30,2025-03-17,2024-12-13,North America,Mid-Market,Advertising,Inbound,2,2025-04-03
OPP_000196,ACC_01097,REP_016,Negotiation,4249.17,2024-07-28,,2024-06-11,North America,SMB,Subscription,Outbound,0,2024-09-01
OPP_000197,ACC_00675,REP_025,Proposal,2619.54,2024-12-06,,2024-09-01,EMEA,Mid-Market,Transactional,Referral,0,2024-11-21
OPP_000198,ACC_00807,REP_016,Qualification,60446.04,2025-01-11,,2024-12-01,North America,Mid-Market,Advertising,Inbound,0,2024-12-20
OPP_000199,ACC_00900,REP_025,Qualification,106177.31,2024-06-13,,2024-03-03,North America,Mid-Market,Enterprise Services,Marketing,0,2024-04-19
OPP_000200,ACC_00492,REP_003,Qualification,3060.72,2024-11-09,,2024-09-27,North America,Mid-Market,Transactional,Inbound,0,2024-09-28
OPP_000201,ACC_00883,REP_003,Prospecting,19486.54,2025-07-07,,2025-04-21,North America,Enterprise,Subscription,Outbound,1,2025-06-27
OPP_000202,ACC_01157,REP_013,Proposal,9623.63,2025-02-11,,2024-10-09,North America,SMB,Usage-Based,Partner,0,2025-01-08
OPP_000203,ACC_00870,REP_007,Proposal,5358.66,2024-11-28,,2024-09-21,APAC,SMB,Advertising,Marketing,0,2024-12-10
OPP_000204,ACC_00357,REP_001,Proposal,15814.54,2025-12-05,,2025-07-17,North America,Mid-Market,Subscription,Partner,0,2025-07-19
OPP_000205,ACC_00935,REP_007,Closed-Won,14507.22,2025-01-19,2025-04-23,2024-12-24,North America,Mid-Market,Transactional,Marketing,0,2025-03-01
OPP_000206,ACC_00284,REP_009,Proposal,13490.15,2025-06-07,,2025-05-08,North America,SMB,Subscription,Marketing,1,2025-08-21
OPP_000207,ACC_00088,REP_028,Prospecting,3433.03,2024-03-16,,2024-02-04,EMEA,SMB,Subscription,Partner,2,2024-02-17
OPP_000208,ACC_00533,REP_024,Closed-Won,10881.54,2025-11-03,2025-10-05,2025-09-13,North America,SMB,Transactional,Outbound,1,2025-11-16
OPP_000209,ACC_00612,REP_011,Proposal,5344.76,2025-08-17,,2025-06-03,APAC,Mid-Market,Subscription,Outbound,1,2025-07-03
OPP_000210,ACC_00564,REP_029,Negotiation,10809.08,2025-11-22,,2025-07-07,LATAM,Mid-Market,Enterprise Services,Partner,0,2025-10-26
OPP_000211,ACC_00315,REP_026,Closed-Lost,2500.0,2025-05-29,2025-05-31,2025-04-08,North America,SMB,Transactional,Partner,2,2025-06-13
OPP_000212,ACC_00328,REP_008,Closed-Won,10888.38,2025-03-02,2025-05-12,2024-12-26,North America,Mid-Market,Advertising,Outbound,0,2025-03-28
OPP_000213,ACC_01106,REP_015,Negotiation,9202.79,2025-01-14,,2024-12-20,APAC,Mid-Market,Subscription,Outbound,1,2025-02-21
OPP_000214,ACC_00350,REP_028,Negotiation,23057.41,2025-06-14,,2025-02-22,North America,SMB,Transactional,Inbound,0,2025-06-09
OPP_000215,ACC_00940,REP_014,Closed-Won,8458.3,2025-02-26,2025-04-01,2024-11-28,North America,SMB,Subscription,Inbound,0,2025-01-02
OPP_000216,ACC_00310,REP_012,Closed-Won,10144.29,2025-05-28,2025-05-25,2025-05-03,APAC,SMB,Transactional,Outbound,0,2025-07-31
OPP_000217,ACC_00130,REP_028,Qualification,15955.33,2024-11-01,,2024-08-13,North America,Mid-Market,Subscription,Marketing,0,2024-10-04
OPP_000218,ACC_00076,REP_020,Negotiation,2500.0,2025-07-17,,2025-05-30,EMEA,SMB,Advertising,Marketing,0,2025-08-07
OPP_000219,ACC_00292,REP_014,Closed-Lost,2500.0,2024-10-30,2025-01-26,2024-08-17,APAC,SMB,Enterprise Services,Referral,0,2024-11-07
OPP_000220,ACC_01010,REP_027,Closed-Won,6525.58,2025-01-09,2025-02-04,2024-11-14,APAC,SMB,Advertising,Partner,3,2024-12-05
OPP_000221,ACC_00547,REP_023,Prospecting,11857.58,2024-06-15,,2024-02-15,EMEA,SMB,Subscription,Inbound,0,2024-05-29
OPP_000222,ACC_00835,REP_011,Proposal,12901.96,2025-09-22,,2025-08-26,North America,Mid-Market,Subscription,Partner,0,2025-11-21
OPP_000223,ACC_01156,REP_013,Proposal,3782.36,2025-07-11,,2025-04-05,EMEA,SMB,Transactional,Marketing,0,2025-05-24
OPP_000224,ACC_00058,REP_002,Qualification,12831.87,2024-10-17,,2024-06-16,EMEA,Mid-Market,Advertising,Partner,0,2024-08-26
OPP_000225,ACC_00132,REP_004,Closed-Won,31766.46,2024-02-20,2024-04-05,2024-01-31,EMEA,Enterprise,Transactional,Outbound,0,2024-04-19
OPP_000226,ACC_01105,REP_029,Proposal,19558.52,2025-12-08,,2025-07-24,North America,SMB,Subscription,Partner,0,2025-09-17
OPP_000227,ACC_00682,REP_002,Qualification,18493.66,2024-04-29,,2024-01-01,North America,SMB,Usage-Based,Inbound,0,2024-03-17
OPP_000228,ACC_00742,REP_026,Proposal,5160.29,2025-01-13,,2024-11-18,North America,SMB,Subscription,Inbound,0,2025-01-24
OPP_000229,ACC_00410,REP_007,Closed-Won,41912.0,2024-04-12,2024-04-21,2024-01-21,North America,Enterprise,Subscription,Inbound,0,2024-04-23
OPP_000230,ACC_00993,REP_017,Closed-Lost,21508.41,2025-07-26,2025-06-28,2025-04-09,North America,Mid-Market,Usage-Based,Outbound,0,2025-05-07
OPP_000231,ACC_00776,REP_022,Closed-Won,67366.03,2024-08-11,2024-08-21,2024-05-16,North America,Enterprise,Subscription,Marketing,1,2024-05-17
OPP_000232,ACC_00310,REP_030,Closed-Lost,46852.57,2025-02-08,2024-11-24,2024-10-13,APAC,SMB,Transactional,Inbound,1,2024-12-01
OPP_000233,ACC_00779,REP_012,Closed-Lost,15864.71,2025-06-01,2025-02-23,2025-01-17,APAC,Mid-Market,Subscription,Inbound,0,2025-04-26
OPP_000234,ACC_00005,REP_028,Proposal,28880.09,2024-11-10,,2024-09-05,APAC,SMB,Subscription,Marketing,1,2024-09-20
OPP_000235,ACC_00289,REP_014,Prospecting,5114.92,2025-05-05,,2025-04-01,LATAM,Mid-Market,Subscription,Marketing,2,2025-07-13
OPP_000236,ACC_00245,REP_027,Closed-Won,8624.19,2025-02-20,2025-06-02,2024-12-06,North America,Mid-Market,Subscription,Outbound,0,2025-01-24
OPP_000237,ACC_00943,REP_004,Negotiation,2500.0,2025-01-13,,2024-10-08,APAC,SMB,Advertising,Outbound,0,2024-11-02
OPP_000238,ACC_00883,REP_009,Proposal,51254.48,2024-12-01,,2024-08-03,North America,Enterprise,Subscription,Outbound,0,2024-09-28
OPP_000239,ACC_00110,REP_019,Closed-Lost,84185.31,2024-11-25,2025-02-15,2024-09-30,North America,Enterprise,Advertising,Partner,0,2025-01-05
OPP_000240,ACC_01088,REP_022,Proposal,2500.0,2024-12-21,,2024-08-03,North America,Mid-Market,Subscription,Marketing,1,2024-11-14
OPP_000241,ACC_00982,REP_025,Closed-Lost,19698.28,2025-02-14,2025-04-05,2025-01-21,LATAM,Mid-Market,Enterprise Services,Inbound,1,2025-04-04
OPP_000242,ACC_00522,REP_011,Negotiation,16421.94,2025-08-30,,2025-05-27,EMEA,SMB,Subscription,Marketing,0,2025-07-29
OPP_000243,ACC_00255,REP_019,Prospecting,15512.49,2025-04-20,,2025-02-03,APAC,SMB,Usage-Based,Partner,0,2025-05-10
OPP_000244,ACC_00505,REP_019,Closed-Lost,4935.15,2024-05-11,2024-06-25,2024-01-22,North America,Mid-Market,Transactional,Marketing,1,2024-05-10
OPP_000245,ACC_00708,REP_030,Closed-Won,35352.34,2025-09-14,2025-12-13,2025-07-20,North America,Mid-Market,Advertising,Inbound,0,2025-10-23
OPP_000246,ACC_00757,REP_004,Negotiation,9058.58,2025-10-29,,2025-06-10,North America,SMB,Transactional,Marketing,0,2025-10-04
OPP_000247,ACC_00417,REP_001,Negotiation,16207.03,2025-07-22,,2025-07-02,North America,SMB,Subscription,Outbound,0,2025-10-09
OPP_000248,ACC_00122,REP_018,Qualification,14387.89,2024-06-08,,2024-02-03,North America,Mid-Market,Subscription,Outbound,1,2024-02-09
OPP_000249,ACC_00732,REP_001,Qualification,13137.16,2025-09-27,,2025-07-05,APAC,SMB,Advertising,Outbound,1,2025-07-08
OPP_000250,ACC_00847,REP_006,Prospecting,27211.6,2025-02-03,,2024-11-08,EMEA,SMB,Subscription,Inbound,0,2025-01-19
OPP_000251,ACC_00321,REP_016,Qualification,35926.47,2025-09-17,,2025-07-19,EMEA,Enterprise,Subscription,Inbound,1,2025-11-10
OPP_000252,ACC_00768,REP_009,Proposal,11923.52,2025-08-16,,2025-06-07,North America,SMB,Subscription,Inbound,0,2025-07-13
OPP_000253,ACC_00683,REP_008,Negotiation,31317.48,2025-10-27,,2025-08-12,North America,SMB,Advertising,Inbound,0,2025-12-05
OPP_000254,ACC_00602,REP_011,Prospecting,14282.21,2024-05-21,,2024-03-22,North America,Mid-Market,Subscription,Outbound,1,2024-07-02
OPP_000255,ACC_00010,REP_021,Negotiation,2912.5,2025-01-28,,2025-01-07,EMEA,SMB,Usage-Based,Partner,2,2025-01-24
OPP_000256,ACC_00369,REP_011,Qualification,17644.97,2025-07-14,,2025-05-03,North America,SMB,Advertising,Marketing,0,2025-07-01
OPP_000257,ACC_00450,REP_024,Qualification,68519.77,2025-04-15,,2025-02-02,APAC,Mid-Market,Transactional,Partner,0,2025-03-01
OPP_000258,ACC_01001,REP_005,Closed-Lost,32563.47,2025-10-18,2025-11-04,2025-06-27,North America,SMB,Transactional,Inbound,3,2025-07-07
OPP_000259,ACC_00992,REP_004,Closed-Lost,33355.83,2025-07-22,2025-09-13,2025-05-02,EMEA,Mid-Market,Subscription,Outbound,0,2025-07-24
OPP_000260,ACC_01049,REP_005,Closed-Won,4226.35,2024-04-24,2024-07-13,2024-01-24,North America,Enterprise,Advertising,Partner,0,2024-02-19
OPP_000261,ACC_00556,REP_028,Prospecting,4752.04,2024-08-01,,2024-05-13,LATAM,SMB,Subscription,Marketing,0,2024-07-19
OPP_000262,ACC_00393,REP_009,Closed-Won,9094.27,2025-05-15,2025-07-31,2025-03-01,North America,Mid-Market,Subscription,Inbound,0,2025-05-21
OPP_000263,ACC_00600,REP_001,Qualification,17066.43,2024-12-20,,2024-08-29,North America,Mid-Market,Subscription,Referral,0,2024-10-20
OPP_000264,ACC_00951,REP_010,Negotiation,88279.64,2024-12-11,,2024-08-26,North America,Mid-Market,Advertising,Marketing,0,2024-09-05
OPP_000265,ACC_00746,REP_021,Closed-Lost,5538.39,2026-01-29,2025-10-30,2025-09-03,North America,Mid-Market,Subscription,Marketing,0,2025-09-12
OPP_000266,ACC_00722,REP_011,Proposal,84488.03,2024-05-23,,2024-02-29,North America,SMB,Subscription,Partner,0,2024-04-15
OPP_000267,ACC_00522,REP_012,Closed-Lost,6123.17,2025-01-08,2025-04-29,2024-12-16,EMEA,SMB,Subscription,Outbound,0,2024-12-22
OPP_000268,ACC_00836,REP_003,Closed-Won,7578.71,2024-10-31,2024-09-06,2024-07-27,EMEA,Mid-Market,Subscription,Referral,0,2024-11-08
OPP_000269,ACC_01041,REP_021,Qualification,20897.14,2024-04-15,,2024-02-04,North America,SMB,Transactional,Marketing,0,2024-02-24
OPP_000270,ACC_00802,REP_007,Prospecting,22617.23,2024-10-10,,2024-09-08,North America,SMB,Transactional,Marketing,0,2024-09-12
OPP_000271,ACC_00484,REP_003,Closed-Won,17190.46,2025-02-06,2025-01-03,2024-09-28,North America,SMB,Transactional,Marketing,1,2024-10-15
OPP_000272,ACC_01008,REP_022,Proposal,4157.66,2025-02-10,,2024-10-31,APAC,SMB,Subscription,Marketing,3,2025-01-22
OPP_000273,ACC_01132,REP_029,Prospecting,26957.8,2024-07-27,,2024-04-17,North America,Mid-Market,Transactional,Marketing,0,2024-06-27
OPP_000274,ACC_00956,REP_019,Prospecting,15672.99,2025-08-12,,2025-05-02,EMEA,Enterprise,Subscription,Inbound,1,2025-07-22
OPP_000275,ACC_01053,REP_029,Closed-Lost,4043.71,2025-01-20,2024-09-21,2024-08-26,North America,SMB,Subscription,Outbound,1,2024-10-07
OPP_000276,ACC_00319,REP_013,Qualification,8162.39,2025-05-08,,2025-01-19,North America,SMB,Advertising,Partner,0,2025-02-27
OPP_000277,ACC_00506,REP_016,Closed-Lost,7187.05,2025-04-22,2025-02-11,2024-12-31,EMEA,Mid-Market,Subscription,Marketing,2,2025-03-21
OPP_000278,ACC_00300,REP_011,Closed-Won,46758.36,2025-05-10,2025-05-27,2025-01-13,APAC,Mid-Market,Enterprise Services,Outbound,0,2025-01-27
OPP_000279,ACC_00439,REP_016,Qualification,9152.96,2025-03-28,,2024-12-04,North America,Mid-Market,Usage-Based,Outbound,0,2025-01-20
OPP_000280,ACC_00881,REP_027,Proposal,7199.07,2024-11-08,,2024-07-20,APAC,SMB,Subscription,Referral,0,2024-08-02
OPP_000281,ACC_00812,REP_020,Closed-Won,3721.81,2024-12-23,2025-02-08,2024-11-24,EMEA,SMB,Subscription,Outbound,0,2025-01-14
OPP_000282,ACC_00004,REP_001,Proposal,46055.84,2025-03-03,,2024-12-21,North America,Mid-Market,Subscription,Inbound,1,2025-04-16
OPP_000283,ACC_00907,REP_018,Prospecting,8382.26,2024-03-08,,2024-01-13,LATAM,Mid-Market,Transactional,Partner,1,2024-04-24
OPP_000284,ACC_00231,REP_012,Qualification,28118.25,2025-09-11,,2025-04-29,North America,SMB,Usage-Based,Outbound,0,2025-07-19
OPP_000285,ACC_00224,REP_017,Closed-Lost,128257.52,2025-01-28,2024-12-05,2024-10-25,EMEA,Enterprise,Subscription,Inbound,0,2025-01-12
OPP_000286,ACC_00653,REP_017,Closed-Won,10446.88,2024-10-10,2025-01-07,2024-07-15,EMEA,Mid-Market,Transactional,Partner,2,2024-08-29
OPP_000287,ACC_00290,REP_018,Proposal,9244.93,2024-04-16,,2024-01-20,North America,SMB,Usage-Based,Referral,2,2024-04-13
OPP_000288,ACC_01156,REP_026,Qualification,5588.43,2024-11-08,,2024-07-23,EMEA,SMB,Transactional,Inbound,0,2024-10-31
OPP_000289,ACC_00176,REP_026,Proposal,15488.99,2025-01-25,,2024-09-28,North America,SMB,Enterprise Services,Outbound,0,2024-12-04
OPP_000290,ACC_00182,REP_030,Closed-Won,36271.24,2025-08-29,2025-12-30,2025-07-14,North America,Enterprise,Advertising,Outbound,0,2025-07-27
OPP_000291,ACC_00913,REP_019,Prospecting,29020.89,2025-08-05,,2025-03-09,LATAM,Enterprise,Transactional,Partner,0,2025-05-31
OPP_000292,ACC_00344,REP_009,Closed-Lost,17088.81,2025-02-03,2024-11-28,2024-10-07,LATAM,Mid-Market,Subscription,Outbound,1,2024-10-23
OPP_000293,ACC_00858,REP_006,Closed-Won,9054.67,2024-05-10,2024-07-16,2024-03-25,APAC,Enterprise,Subscription,Outbound,1,2024-05-03
OPP_000294,ACC_00818,REP_026,Qualification,15125.72,2024-10-09,,2024-07-03,APAC,Mid-Market,Subscription,Partner,2,2024-07-27
OPP_000295,ACC_00227,REP_028,Closed-Lost,17184.7,2025-11-20,2025-11-08,2025-09-06,North America,SMB,Advertising,Referral,0,2025-09-12
OPP_000296,ACC_00696,REP_002,Closed-Won,18733.23,2024-06-02,2024-08-20,2024-03-26,North America,Mid-Market,Subscription,Inbound,2,2024-06-25
OPP_000297,ACC_00645,REP_007,Closed-Won,42262.55,2025-07-08,2025-07-04,2025-02-26,LATAM,Mid-Market,Advertising,Partner,2,2025-05-14
OPP_000298,ACC_00114,REP_021,Prospecting,11189.17,2025-02-07,,2024-12-12,LATAM,Mid-Market,Enterprise Services,Marketing,1,2025-01-30
OPP_000299,ACC_00918,REP_005,Closed-Lost,5669.59,2024-09-30,2024-08-19,2024-05-25,LATAM,SMB,Transactional,Inbound,2,2024-07-10
OPP_000300,ACC_01029,REP_002,Proposal,5338.4,2025-11-18,,2025-08-08,North America,Mid-Market,Advertising,Marketing,0,2025-10-24
OPP_000301,ACC_01137,REP_030,Closed-Won,5981.45,2025-01-25,2025-03-08,2024-09-21,North America,SMB,Subscription,Outbound,0,2024-11-24
OPP_000302,ACC_00106,REP_003,Qualification,116528.67,2025-07-12,,2025-03-18,EMEA,Mid-Market,Enterprise Services,Inbound,0,2025-04-15
OPP_000303,ACC_00215,REP_007,Qualification,21494.31,2024-06-13,,2024-03-05,North America,Mid-Market,Subscription,Inbound,0,2024-05-02
OPP_000304,ACC_00991,REP_030,Closed-Lost,9085.76,2025-11-22,2026-02-22,2025-10-09,APAC,Mid-Market,Subscription,Inbound,0,2026-01-10
OPP_000305,ACC_00366,REP_004,Proposal,3281.39,2024-06-12,,2024-01-15,EMEA,SMB,Subscription,Marketing,1,2024-03-21
OPP_000306,ACC_00751,REP_024,Prospecting,2500.0,2024-11-06,,2024-07-26,North America,SMB,Subscription,Partner,0,2024-10-30
OPP_000307,ACC_00419,REP_017,Closed-Won,3911.86,2025-11-10,2025-10-14,2025-09-05,North America,SMB,Usage-Based,Marketing,0,2025-11-05
OPP_000308,ACC_00262,REP_017,Qualification,94131.24,2025-04-25,,2025-03-03,North America,Enterprise,Subscription,Marketing,0,2025-04-22
OPP_000309,ACC_00750,REP_025,Closed-Lost,28745.03,2025-05-02,2025-06-24,2025-03-28,North America,Enterprise,Transactional,Outbound,1,2025-06-25
OPP_000310,ACC_00247,REP_001,Closed-Lost,6259.33,2024-09-28,2024-12-27,2024-07-29,North America,Mid-Market,Enterprise Services,Referral,2,2024-08-23
OPP_000311,ACC_00164,REP_002,Prospecting,3842.89,2025-07-13,,2025-06-06,North America,SMB,Advertising,Marketing,0,2025-08-20
OPP_000312,ACC_00637,REP_006,Negotiation,31240.82,2026-01-29,,2025-09-16,APAC,Mid-Market,Subscription,Outbound,1,2025-11-30
OPP_000313,ACC_00233,REP_015,Closed-Lost,40618.9,2025-05-07,2025-06-03,2025-02-20,North America,Enterprise,Usage-Based,Marketing,3,2025-03-25
OPP_000314,ACC_00231,REP_029,Closed-Lost,4793.22,2024-09-04,2024-06-26,2024-05-26,North America,SMB,Usage-Based,Marketing,1,2024-06-26
OPP_000315,ACC_00937,REP_003,Proposal,32365.99,2026-01-01,,2025-08-30,EMEA,Enterprise,Usage-Based,Outbound,1,2025-09-09
OPP_000316,ACC_00635,REP_013,Closed-Won,81474.56,2024-05-26,2024-05-24,2024-01-03,EMEA,SMB,Transactional,Inbound,0,2024-01-21
OPP_000317,ACC_00651,REP_013,Negotiation,30387.48,2025-11-09,,2025-08-23,North America,SMB,Transactional,Inbound,3,2025-09-04
OPP_000318,ACC_00173,REP_006,Qualification,38979.39,2024-02-02,,2024-01-07,North America,SMB,Subscription,Referral,0,2024-03-21
OPP_000319,ACC_00193,REP_011,Negotiation,2500.0,2024-05-17,,2024-02-08,EMEA,SMB,Subscription,Partner,1,2024-02-23
OPP_000320,ACC_00469,REP_007,Proposal,7716.07,2024-06-20,,2024-01-29,LATAM,SMB,Enterprise Services,Marketing,0,2024-03-31
OPP_000321,ACC_00467,REP_005,Proposal,8563.04,2024-07-11,,2024-05-06,North America,Mid-Market,Subscription,Marketing,0,2024-05-20
OPP_000322,ACC_00542,REP_016,Proposal,28108.86,2025-06-04,,2025-05-02,North America,Mid-Market,Subscription,Inbound,1,2025-08-04
OPP_000323,ACC_00162,REP_028,Closed-Won,127141.85,2025-01-12,2024-12-25,2024-09-22,North America,Enterprise,Advertising,Referral,1,2024-12-12
OPP_000324,ACC_01079,REP_013,Qualification,22616.3,2024-06-02,,2024-02-23,EMEA,Mid-Market,Subscription,Outbound,1,2024-03-29
OPP_000325,ACC_00436,REP_020,Qualification,3750.68,2024-09-24,,2024-08-16,EMEA,SMB,Subscription,Marketing,2,2024-11-12
OPP_000326,ACC_00980,REP_021,Prospecting,4633.88,2025-11-19,,2025-10-30,North America,SMB,Transactional,Inbound,1,2025-11-26
OPP_000327,ACC_00481,REP_026,Qualification,16692.82,2025-03-15,,2024-12-18,LATAM,SMB,Transactional,Inbound,0,2025-03-04
OPP_000328,ACC_00567,REP_025,Closed-Lost,33525.89,2025-06-11,2025-06-26,2025-05-03,North America,Mid-Market,Advertising,Outbound,2,2025-07-19
OPP_000329,ACC_00135,REP_028,Proposal,18787.6,2024-08-10,,2024-06-27,EMEA,Mid-Market,Subscription,Outbound,0,2024-08-18
OPP_000330,ACC_00813,REP_025,Qualification,50163.49,2025-02-12,,2024-12-14,North America,Enterprise,Subscription,Inbound,0,2025-03-08
OPP_000331,ACC_00072,REP_028,Closed-Lost,9435.98,2025-09-06,2025-11-14,2025-06-18,North America,SMB,Subscription,Inbound,0,2025-10-09
OPP_000332,ACC_00898,REP_029,Prospecting,11745.9,2025-07-31,,2025-03-27,LATAM,SMB,Subscription,Partner,0,2025-05-16
OPP_000333,ACC_01058,REP_023,Proposal,18363.57,2024-03-21,,2024-01-06,North America,SMB,Subscription,Marketing,1,2024-02-09
OPP_000334,ACC_00434,REP_015,Closed-Won,82736.61,2025-06-18,2025-07-20,2025-02-10,North America,Enterprise,Usage-Based,Inbound,1,2025-04-04
OPP_000335,ACC_01066,REP_010,Closed-Won,45109.01,2025-09-20,2025-10-03,2025-06-14,North America,Enterprise,Usage-Based,Inbound,0,2025-08-21
OPP_000336,ACC_00839,REP_018,Qualification,8545.1,2024-06-10,,2024-03-31,North America,SMB,Enterprise Services,Partner,1,2024-04-15
OPP_000337,ACC_00004,REP_025,Closed-Won,14953.52,2024-12-15,2025-01-31,2024-09-20,North America,Mid-Market,Subscription,Partner,0,2025-01-13
OPP_000338,ACC_00244,REP_023,Negotiation,7477.62,2025-04-15,,2025-03-08,North America,Mid-Market,Transactional,Partner,2,2025-05-03
OPP_000339,ACC_00770,REP_016,Closed-Won,7383.27,2024-05-29,2024-02-27,2024-01-04,APAC,Mid-Market,Subscription,Referral,0,2024-04-28
OPP_000340,ACC_00842,REP_003,Qualification,28112.13,2025-06-19,,2025-04-21,APAC,Mid-Market,Enterprise Services,Inbound,0,2025-08-14
OPP_000341,ACC_00113,REP_009,Closed-Won,4399.71,2025-12-05,2025-12-06,2025-07-21,North America,SMB,Subscription,Outbound,1,2025-07-29
OPP_000342,ACC_00822,REP_018,Negotiation,36825.06,2025-03-31,,2024-12-18,North America,Mid-Market,Enterprise Services,Marketing,0,2025-01-01
OPP_000343,ACC_00973,REP_012,Closed-Won,8525.53,2024-12-23,2025-04-08,2024-10-26,North America,SMB,Subscription,Partner,0,2024-11-17
OPP_000344,ACC_00111,REP_014,Closed-Lost,20368.77,2024-05-24,2024-04-25,2024-03-02,North America,SMB,Subscription,Partner,0,2024-05-09
OPP_000345,ACC_01056,REP_010,Closed-Won,30852.06,2025-06-04,2025-10-17,2025-04-30,APAC,Mid-Market,Subscription,Referral,0,2025-06-12
OPP_000346,ACC_00640,REP_003,Closed-Won,102352.88,2026-01-01,2025-10-22,2025-09-23,North America,Enterprise,Subscription,Inbound,0,2025-09-26
OPP_000347,ACC_00740,REP_014,Qualification,5573.6,2025-09-08,,2025-08-11,North America,SMB,Subscription,Inbound,1,2025-10-18
OPP_000348,ACC_00061,REP_014,Prospecting,24560.62,2025-04-16,,2025-01-03,North America,Mid-Market,Advertising,Inbound,0,2025-02-11
