lead_id,account_id,lead_source,campaign,channel,created_at,lifecycle_stage,company_size,segment
LEAD_000268,ACC_00679,Partner,Cloud Partner,Partner,2025-04-25,Lead,1-99,SMB
LEAD_000269,ACC_00024,Outbound,SDR Outbound,Outbound,2025-02-15,MQL,1000+,Enterprise
LEAD_000270,ACC_00279,Paid Search,Search - Competitor,Paid Search,2024-10-11,Lead,1000+,Enterprise
LEAD_000271,ACC_01144,Organic,Product Blog,Organic,2025-11-11,Converted,1000+,Enterprise
LEAD_000272,ACC_00019,Paid Search,Search - Brand,Paid Search,2025-10-21,Lead,1000+,Enterprise
LEAD_000273,ACC_00297,Outbound,SDR Outbound,Outbound,2024-05-25,MQL,1000+,Enterprise
LEAD_000274,ACC_00744,Outbound,SDR Outbound,Outbound,2025-04-14,Lead,1-99,SMB
LEAD_000275,ACC_00676,Outbound,SDR Outbound,Outbound,2025-12-08,SQL,1-99,SMB
LEAD_000276,ACC_00246,Organic,Content Hub,Organic,2024-12-22,Lead,1000+,Enterprise
LEAD_000277,ACC_00072,Events,Webinar,Events,2024-01-23,Converted,1-99,SMB
LEAD_000278,ACC_01080,Outbound,Named Account Outreach,Outbound,2024-04-06,MQL,1-99,SMB
LEAD_000279,ACC_00661,Organic,SEO,Organic,2025-05-03,MQL,1-99,SMB
LEAD_000280,ACC_00689,Paid Search,Search - Nonbrand,Paid Search,2025-10-21,MQL,100-999,Mid-Market
LEAD_000281,ACC_00070,Paid Social,LinkedIn ABM,Paid Social,2024-04-03,Lead,1-99,SMB
LEAD_000282,ACC_00252,Paid Search,Search - Brand,Paid Search,2025-02-03,Converted,1000+,Enterprise
LEAD_000283,ACC_00088,Organic,Content Hub,Organic,2024-12-29,Converted,1-99,SMB
LEAD_000284,ACC_01175,Organic,SEO,Organic,2024-07-27,Lead,100-999,Mid-Market
LEAD_000285,ACC_00924,Organic,Content Hub,Organic,2025-04-06,MQL,100-999,Mid-Market
LEAD_000286,ACC_00656,Organic,Content Hub,Organic,2025-10-03,Lead,1-99,SMB
LEAD_000287,ACC_00818,Paid Search,Search - Nonbrand,Paid Search,2024-06-23,MQL,100-999,Mid-Market
LEAD_000288,ACC_00199,Events,Webinar,Events,2024-02-09,SQL,1-99,SMB
LEAD_000289,ACC_01186,Paid Social,LinkedIn Demand Gen,Paid Social,2024-09-19,Converted,1000+,Enterprise
LEAD_000290,ACC_00621,Paid Social,Paid Social Retargeting,Paid Social,2024-08-17,Lead,100-999,Mid-Market
LEAD_000291,ACC_00620,Outbound,Named Account Outreach,Outbound,2025-06-15,MQL,1-99,SMB
LEAD_000292,ACC_01152,Partner,Cloud Partner,Partner,2025-01-27,SQL,1000+,Enterprise
LEAD_000293,ACC_00116,Organic,SEO,Organic,2024-01-14,MQL,1000+,Enterprise
LEAD_000294,ACC_00510,Paid Search,Search - Nonbrand,Paid Search,2024-09-05,MQL,1-99,SMB
LEAD_000295,ACC_00106,Paid Search,Search - Brand,Paid Search,2025-06-21,MQL,100-999,Mid-Market
LEAD_000296,ACC_00511,Partner,Cloud Partner,Partner,2024-12-14,SQL,1-99,SMB
LEAD_000297,ACC_00321,Paid Social,Paid Social Retargeting,Paid Social,2025-02-15,Converted,1000+,Enterprise
LEAD_000298,ACC_00554,Paid Search,Search - Competitor,Paid Search,2024-07-12,Lead,1000+,Enterprise
LEAD_000299,ACC_00843,Partner,Technology Partner,Partner,2024-08-21,Lead,100-999,Mid-Market
LEAD_000300,ACC_00337,Referral,Customer Referral,Referral,2024-04-05,Lead,1-99,SMB
LEAD_000301,ACC_00062,Paid Search,Search - Competitor,Paid Search,2024-02-29,Lead,1-99,SMB
LEAD_000302,ACC_00195,Paid Social,LinkedIn Demand Gen,Paid Social,2024-01-27,MQL,1-99,SMB
LEAD_000303,ACC_00859,Paid Social,LinkedIn ABM,Paid Social,2025-04-01,SQL,1-99,SMB
LEAD_000304,ACC_00695,Outbound,SDR Outbound,Outbound,2024-04-25,Lead,1000+,Enterprise
LEAD_000305,ACC_01175,Outbound,Named Account Outreach,Outbound,2025-02-23,MQL,100-999,Mid-Market
LEAD_000306,ACC_01074,Outbound,SDR Outbound,Outbound,2025-11-27,Lead,1000+,Enterprise
LEAD_000307,ACC_00194,Organic,SEO,Organic,2025-05-24,MQL,1000+,Enterprise
LEAD_000308,ACC_00883,Paid Social,Paid Social Retargeting,Paid Social,2025-02-24,SQL,1000+,Enterprise
LEAD_000309,ACC_00109,Events,Industry Conference,Events,2024-03-26,MQL,1-99,SMB
LEAD_000310,ACC_00116,Paid Search,Search - Brand,Paid Search,2024-12-23,Lead,1000+,Enterprise
LEAD_000311,ACC_00952,Referral,Customer Referral,Referral,2025-10-13,Converted,1-99,SMB
LEAD_000312,ACC_00482,Paid Search,Search - Competitor,Paid Search,2024-10-07,MQL,1-99,SMB
LEAD_000313,ACC_01198,Paid Social,LinkedIn ABM,Paid Social,2025-08-26,Lead,100-999,Mid-Market
LEAD_000314,ACC_00007,Paid Social,Paid Social Retargeting,Paid Social,2025-06-01,MQL,100-999,Mid-Market
LEAD_000315,ACC_00604,Paid Social,LinkedIn ABM,Paid Social,2024-07-14,MQL,100-999,Mid-Market
LEAD_000316,ACC_00370,Events,Webinar,Events,2024-04-13,Lead,1000+,Enterprise
LEAD_000317,ACC_01183,Organic,SEO,Organic,2024-01-13,SQL,1-99,SMB
LEAD_000318,ACC_00804,Partner,Technology Partner,Partner,2024-07-20,MQL,100-999,Mid-Market
LEAD_000319,ACC_00927,Partner,Cloud Partner,Partner,2024-08-31,MQL,1-99,SMB
LEAD_000320,ACC_00349,Events,Executive Roundtable,Events,2025-04-24,SQL,100-999,Mid-Market
LEAD_000321,ACC_01074,Partner,Technology Partner,Partner,2025-02-22,SQL,1000+,Enterprise
LEAD_000322,ACC_01009,Referral,Customer Referral,Referral,2024-12-16,Lead,100-999,Mid-Market
LEAD_000323,ACC_00941,Events,Executive Roundtable,Events,2025-06-12,Lead,1-99,SMB
LEAD_000324,ACC_00573,Paid Search,Search - Brand,Paid Search,2025-07-16,Lead,100-999,Mid-Market
LEAD_000325,ACC_01107,Events,Webinar,Events,2025-06-05,Lead,1-99,SMB
LEAD_000326,ACC_00804,Referral,Employee Referral,Referral,2025-10-17,Lead,100-999,Mid-Market
LEAD_000327,ACC_00079,Paid Search,Search - Nonbrand,Paid Search,2024-09-19,MQL,100-999,Mid-Market
LEAD_000328,ACC_01061,Partner,Cloud Partner,Partner,2025-08-24,Lead,1000+,Enterprise
LEAD_000329,ACC_00026,Paid Search,Search - Competitor,Paid Search,2024-11-03,Lead,1-99,SMB
LEAD_000330,ACC_00820,Partner,Technology Partner,Partner,2024-05-14,MQL,1-99,SMB
LEAD_000331,ACC_00300,Organic,Content Hub,Organic,2024-04-16,Lead,100-999,Mid-Market
LEAD_000332,ACC_01077,Outbound,SDR Outbound,Outbound,2024-03-07,MQL,100-999,Mid-Market
LEAD_000333,ACC_00876,Paid Social,LinkedIn Demand Gen,Paid Social,2025-11-29,SQL,1000+,Enterprise
LEAD_000334,ACC_00970,Partner,Reseller,Partner,2024-05-03,Lead,1-99,SMB
LEAD_000335,ACC_00840,Organic,SEO,Organic,2025-09-02,Lead,100-999,Mid-Market
LEAD_000336,ACC_00681,Outbound,Named Account Outreach,Outbound,2025-07-26,MQL,1-99,SMB
LEAD_000337,ACC_01037,Paid Social,LinkedIn Demand Gen,Paid Social,2024-11-17,Lead,1-99,SMB
LEAD_000338,ACC_00357,Partner,Reseller,Partner,2025-10-30,MQL,100-999,Mid-Market
LEAD_000339,ACC_00635,Paid Search,Search - Brand,Paid Search,2025-10-25,SQL,1-99,SMB
LEAD_000340,ACC_00358,Organic,SEO,Organic,2025-11-07,MQL,100-999,Mid-Market
LEAD_000341,ACC_00137,Paid Social,LinkedIn Demand Gen,Paid Social,2024-12-29,Lead,1000+,Enterprise
LEAD_000342,ACC_01051,Referral,Customer Referral,Referral,2024-08-05,Converted,100-999,Mid-Market
LEAD_000343,ACC_00597,Paid Search,Search - Brand,Paid Search,2024-02-02,Lead,100-999,Mid-Market
LEAD_000344,ACC_00065,Outbound,SDR Outbound,Outbound,2025-09-06,SQL,100-999,Mid-Market
LEAD_000345,ACC_00991,Organic,Product Blog,Organic,2025-09-30,SQL,100-999,Mid-Market
LEAD_000346,ACC_01130,Outbound,Named Account Outreach,Outbound,2025-01-26,Lead,1000+,Enterprise
LEAD_000347,ACC_00795,Paid Search,Search - Brand,Paid Search,2024-02-21,Lead,1-99,SMB
LEAD_000348,ACC_00393,Paid Social,LinkedIn Demand Gen,Paid Social,2025-08-24,Lead,100-999,Mid-Market
LEAD_000349,ACC_01032,Paid Search,Search - Brand,Paid Search,2024-08-06,Converted,100-999,Mid-Market
LEAD_000350,ACC_00887,Organic,SEO,Organic,2025-02-04,Lead,1-99,SMB
LEAD_000351,ACC_00342,Paid Search,Search - Nonbrand,Paid Search,2025-04-27,SQL,1000+,Enterprise
LEAD_000352,ACC_00397,Paid Search,Search - Nonbrand,Paid Search,2024-04-16,SQL,1000+,Enterprise
LEAD_000353,ACC_01186,Paid Social,LinkedIn ABM,Paid Social,2024-02-15,SQL,1000+,Enterprise
LEAD_000354,ACC_01144,Referral,Employee Referral,Referral,2024-02-27,MQL,1000+,Enterprise
LEAD_000355,ACC_00812,Paid Social,Paid Social Retargeting,Paid Social,2025-12-02,Lead,1-99,SMB
LEAD_000356,ACC_00044,Referral,Employee Referral,Referral,2025-11-30,Lead,1-99,SMB
LEAD_000357,ACC_00276,Paid Social,Paid Social Retargeting,Paid Social,2024-11-08,Converted,1-99,SMB
LEAD_000358,ACC_00424,Organic,Product Blog,Organic,2024-11-07,Lead,1-99,SMB
LEAD_000359,ACC_00644,Paid Search,Search - Competitor,Paid Search,2024-10-24,Converted,1-99,SMB
LEAD_000360,ACC_01041,Paid Social,LinkedIn ABM,Paid Social,2024-09-13,Converted,1-99,SMB
LEAD_000361,ACC_01018,Paid Search,Search - Competitor,Paid Search,2025-02-01,Lead,1000+,Enterprise
LEAD_000362,ACC_00329,Events,Executive Roundtable,Events,2024-09-17,MQL,100-999,Mid-Market
LEAD_000363,ACC_00131,Outbound,Named Account Outreach,Outbound,2025-03-26,Lead,1-99,SMB
LEAD_000364,ACC_00331,Partner,Technology Partner,Partner,2024-10-04,MQL,100-999,Mid-Market
LEAD_000365,ACC_00283,Paid Social,LinkedIn ABM,Paid Social,2025-04-05,Converted,1-99,SMB
LEAD_000366,ACC_01079,Paid Search,Search - Brand,Paid Search,2025-11-21,Converted,100-999,Mid-Market
LEAD_000367,ACC_00018,Partner,Reseller,Partner,2024-05-30,Converted,1-99,SMB
LEAD_000368,ACC_00997,Organic,SEO,Organic,2024-02-15,Lead,100-999,Mid-Market
LEAD_000369,ACC_00789,Organic,SEO,Organic,2025-01-19,MQL,100-999,Mid-Market
LEAD_000370,ACC_00127,Paid Search,Search - Competitor,Paid Search,2024-03-28,Lead,1-99,SMB
LEAD_000371,ACC_00823,Organic,Product Blog,Organic,2024-06-18,Converted,1-99,SMB
LEAD_000372,ACC_00697,Outbound,SDR Outbound,Outbound,2025-07-31,Lead,100-999,Mid-Market
LEAD_000373,ACC_00005,Organic,Content Hub,Organic,2024-11-01,Lead,1-99,SMB
LEAD_000374,ACC_00269,Organic,Content Hub,Organic,2025-02-05,Lead,1-99,SMB
LEAD_000375,ACC_00418,Referral,Customer Referral,Referral,2025-07-21,Lead,100-999,Mid-Market
LEAD_000376,ACC_00259,Referral,Employee Referral,Referral,2024-04-03,Lead,1-99,SMB
LEAD_000377,ACC_00695,Paid Social,LinkedIn ABM,Paid Social,2024-12-15,Lead,1000+,Enterprise
LEAD_000378,ACC_00739,Paid Social,Paid Social Retargeting,Paid Social,2024-01-26,SQL,1-99,SMB
LEAD_000379,ACC_00204,Outbound,Named Account Outreach,Outbound,2024-12-30,SQL,1-99,SMB
LEAD_000380,ACC_00149,Organic,Product Blog,Organic,2024-06-12,Lead,1-99,SMB
LEAD_000381,ACC_00787,Paid Social,LinkedIn Demand Gen,Paid Social,2025-10-28,SQL,100-999,Mid-Market
LEAD_000382,ACC_00564,Organic,Content Hub,Organic,2024-07-09,Lead,100-999,Mid-Market
LEAD_000383,ACC_00319,Paid Social,LinkedIn ABM,Paid Social,2024-05-26,SQL,1-99,SMB
LEAD_000384,ACC_00307,Referral,Customer Referral,Referral,2024-01-11,Lead,1-99,SMB
LEAD_000385,ACC_00048,Outbound,Named Account Outreach,Outbound,2024-04-07,MQL,1-99,SMB
LEAD_000386,ACC_01025,Referral,Employee Referral,Referral,2024-06-06,Lead,100-999,Mid-Market
LEAD_000387,ACC_01011,Outbound,SDR Outbound,Outbound,2024-06-15,Lead,100-999,Mid-Market
LEAD_000388,ACC_00666,Partner,Cloud Partner,Partner,2025-06-23,MQL,100-999,Mid-Market
LEAD_000389,ACC_00420,Outbound,Named Account Outreach,Outbound,2025-10-10,SQL,1000+,Enterprise
LEAD_000390,ACC_00259,Partner,Cloud Partner,Partner,2025-09-17,SQL,1-99,SMB
LEAD_000391,ACC_00369,Paid Social,Paid Social Retargeting,Paid Social,2025-11-30,Lead,1-99,SMB
LEAD_000392,ACC_01112,Paid Search,Search - Nonbrand,Paid Search,2025-10-18,MQL,1-99,SMB
LEAD_000393,ACC_00107,Paid Social,LinkedIn ABM,Paid Social,2024-11-28,SQL,1-99,SMB
LEAD_000394,ACC_00988,Paid Search,Search - Competitor,Paid Search,2024-10-12,Lead,1-99,SMB
LEAD_000395,ACC_00366,Paid Social,LinkedIn Demand Gen,Paid Social,2025-04-19,Lead,1-99,SMB
LEAD_000396,ACC_00319,Organic,Product Blog,Organic,2024-08-21,Lead,1-99,SMB
LEAD_000397,ACC_00972,Partner,Technology Partner,Partner,2025-03-17,Lead,1-99,SMB
LEAD_000398,ACC_01154,Paid Search,Search - Nonbrand,Paid Search,2025-12-31,Lead,1-99,SMB
LEAD_000399,ACC_01190,Paid Search,Search - Competitor,Paid Search,2024-05-24,Lead,100-999,Mid-Market
LEAD_000400,ACC_00322,Paid Social,LinkedIn ABM,Paid Social,2025-07-16,MQL,100-999,Mid-Market
LEAD_000401,ACC_00710,Organic,SEO,Organic,2025-11-14,MQL,1-99,SMB
LEAD_000402,ACC_00352,Referral,Customer Referral,Referral,2025-01-27,SQL,1-99,SMB
LEAD_000403,ACC_00233,Paid Social,Paid Social Retargeting,Paid Social,2024-09-17,SQL,1000+,Enterprise
LEAD_000404,ACC_00464,Paid Search,Search - Brand,Paid Search,2024-07-05,Lead,1-99,SMB
LEAD_000405,ACC_00075,Organic,Product Blog,Organic,2024-05-02,Converted,1-99,SMB
LEAD_000406,ACC_00198,Events,Industry Conference,Events,2024-08-22,SQL,1000+,Enterprise
LEAD_000407,ACC_00715,Partner,Reseller,Partner,2025-06-29,MQL,100-999,Mid-Market
LEAD_000408,ACC_00825,Paid Social,Paid Social Retargeting,Paid Social,2025-01-11,Lead,1000+,Enterprise
LEAD_000409,ACC_00325,Paid Search,Search - Competitor,Paid Search,2024-06-10,MQL,1000+,Enterprise
LEAD_000410,ACC_00669,Outbound,SDR Outbound,Outbound,2025-01-31,MQL,1-99,SMB
LEAD_000411,ACC_00918,Referral,Employee Referral,Referral,2025-08-14,MQL,1-99,SMB
LEAD_000412,ACC_01074,Paid Search,Search - Brand,Paid Search,2024-01-10,SQL,1000+,Enterprise
LEAD_000413,ACC_00683,Organic,SEO,Organic,2024-01-16,Converted,1-99,SMB
LEAD_000414,ACC_00290,Organic,Content Hub,Organic,2025-12-02,Converted,1-99,SMB
LEAD_000415,ACC_00856,Organic,Content Hub,Organic,2025-06-30,MQL,1-99,SMB
LEAD_000416,ACC_00205,Outbound,SDR Outbound,Outbound,2025-02-24,Converted,1-99,SMB
LEAD_000417,ACC_00167,Referral,Employee Referral,Referral,2025-10-24,Converted,1000+,Enterprise
LEAD_000418,ACC_00431,Referral,Customer Referral,Referral,2025-03-06,Lead,1000+,Enterprise
LEAD_000419,ACC_00395,Outbound,SDR Outbound,Outbound,2025-01-15,MQL,1-99,SMB
LEAD_000420,ACC_00176,Organic,Product Blog,Organic,2024-06-03,Lead,1-99,SMB
LEAD_000421,ACC_00063,Referral,Customer Referral,Referral,2025-08-15,Lead,100-999,Mid-Market
LEAD_000422,ACC_01136,Paid Search,Search - Nonbrand,Paid Search,2025-07-13,Lead,1-99,SMB
LEAD_000423,ACC_00813,Paid Search,Search - Competitor,Paid Search,2024-08-04,SQL,1000+,Enterprise
LEAD_000424,ACC_00861,Outbound,Named Account Outreach,Outbound,2025-06-22,Lead,100-999,Mid-Market
LEAD_000425,ACC_00080,Organic,Product Blog,Organic,2025-06-15,Lead,100-999,Mid-Market
LEAD_000426,ACC_00956,Events,Executive Roundtable,Events,2024-03-10,Lead,1000+,Enterprise
LEAD_000427,ACC_00438,Referral,Customer Referral,Referral,2024-04-27,MQL,100-999,Mid-Market
LEAD_000428,ACC_00898,Outbound,SDR Outbound,Outbound,2025-03-10,SQL,1-99,SMB
LEAD_000429,ACC_00589,Outbound,SDR Outbound,Outbound,2025-03-31,Converted,1-99,SMB
LEAD_000430,ACC_00292,Paid Search,Search - Brand,Paid Search,2025-04-26,Lead,1-99,SMB
LEAD_000431,ACC_00315,Organic,Content Hub,Organic,2024-09-29,Lead,1-99,SMB
LEAD_000432,ACC_00169,Events,Industry Conference,Events,2025-09-02,SQL,1-99,SMB
LEAD_000433,ACC_00996,Partner,Cloud Partner,Partner,2024-11-21,Lead,1-99,SMB
LEAD_000434,ACC_00516,Referral,Employee Referral,Referral,2024-05-30,Converted,1-99,SMB
LEAD_000435,ACC_00937,Organic,Content Hub,Organic,2024-03-25,SQL,1000+,Enterprise
LEAD_000436,ACC_00995,Paid Search,Search - Competitor,Paid Search,2025-10-03,SQL,1000+,Enterprise
LEAD_000437,ACC_00201,Paid Search,Search - Competitor,Paid Search,2025-05-31,Lead,100-999,Mid-Market
LEAD_000438,ACC_00397,Outbound,SDR Outbound,Outbound,2024-12-03,Lead,1000+,Enterprise
LEAD_000439,ACC_00149,Outbound,Named Account Outreach,Outbound,2024-06-01,MQL,1-99,SMB
LEAD_000440,ACC_00012,Referral,Customer Referral,Referral,2024-03-11,MQL,1000+,Enterprise
LEAD_000441,ACC_01184,Paid Search,Search - Competitor,Paid Search,2024-04-21,SQL,1-99,SMB
LEAD_000442,ACC_00793,Paid Social,LinkedIn ABM,Paid Social,2024-03-18,MQL,1-99,SMB
LEAD_000443,ACC_00543,Organic,Content Hub,Organic,2025-01-21,MQL,1000+,Enterprise
LEAD_000444,ACC_00241,Paid Search,Search - Brand,Paid Search,2024-05-24,Lead,1000+,Enterprise
LEAD_000445,ACC_00710,Paid Search,Search - Nonbrand,Paid Search,2024-04-03,MQL,1-99,SMB
LEAD_000446,ACC_00652,Partner,Cloud Partner,Partner,2024-07-25,MQL,1000+,Enterprise
LEAD_000447,ACC_00268,Paid Social,LinkedIn ABM,Paid Social,2025-05-26,MQL,1-99,SMB
LEAD_000448,ACC_00018,Paid Search,Search - Nonbrand,Paid Search,2024-12-28,MQL,1-99,SMB
LEAD_000449,ACC_00563,Partner,Reseller,Partner,2024-04-22,SQL,1000+,Enterprise
LEAD_000450,ACC_00611,Events,Webinar,Events,2025-07-01,Lead,100-999,Mid-Market
LEAD_000451,ACC_00958,Paid Search,Search - Brand,Paid Search,2024-12-23,Lead,100-999,Mid-Market
LEAD_000452,ACC_00473,Paid Search,Search - Brand,Paid Search,2024-05-16,SQL,1-99,SMB
LEAD_000453,ACC_00117,Outbound,SDR Outbound,Outbound,2025-05-20,MQL,100-999,Mid-Market
LEAD_000454,ACC_01057,Outbound,SDR Outbound,Outbound,2025-12-26,SQL,1000+,Enterprise
LEAD_000455,ACC_00497,Events,Webinar,Events,2025-01-29,MQL,1-99,SMB
LEAD_000456,ACC_00867,Organic,Content Hub,Organic,2024-04-28,SQL,1000+,Enterprise
LEAD_000457,ACC_00052,Paid Social,LinkedIn Demand Gen,Paid Social,2024-08-14,Lead,1-99,SMB
LEAD_000458,ACC_00044,Referral,Customer Referral,Referral,2025-03-14,Lead,1-99,SMB
LEAD_000459,ACC_00028,Paid Search,Search - Nonbrand,Paid Search,2025-12-31,SQL,1-99,SMB
LEAD_000460,ACC_00948,Paid Social,LinkedIn Demand Gen,Paid Social,2025-11-10,Lead,1000+,Enterprise
LEAD_000461,ACC_00289,Referral,Employee Referral,Referral,2025-11-13,SQL,100-999,Mid-Market
LEAD_000462,ACC_00950,Organic,Product Blog,Organic,2025-08-31,Lead,1-99,SMB
LEAD_000463,ACC_01134,Outbound,Named Account Outreach,Outbound,2025-02-24,Lead,100-999,Mid-Market
LEAD_000464,ACC_00797,Events,Industry Conference,Events,2025-04-18,Lead,1-99,SMB
LEAD_000465,ACC_01183,Organic,SEO,Organic,2025-06-20,SQL,1-99,SMB
LEAD_000466,ACC_01116,Outbound,Named Account Outreach,Outbound,2025-06-07,SQL,1-99,SMB
LEAD_000467,ACC_00868,Paid Social,LinkedIn ABM,Paid Social,2025-04-11,Lead,100-999,Mid-Market
LEAD_000468,ACC_00964,Events,Executive Roundtable,Events,2024-04-08,Lead,1-99,SMB
LEAD_000469,ACC_00725,Referral,Employee Referral,Referral,2025-10-05,Lead,1-99,SMB
LEAD_000470,ACC_00263,Events,Industry Conference,Events,2024-01-08,Lead,1-99,SMB
LEAD_000471,ACC_00124,Organic,SEO,Organic,2024-11-07,SQL,1-99,SMB
LEAD_000472,ACC_00458,Outbound,Named Account Outreach,Outbound,2024-11-13,Lead,1-99,SMB
LEAD_000473,ACC_00571,Referral,Employee Referral,Referral,2025-12-29,Lead,1-99,SMB
LEAD_000474,ACC_00420,Partner,Technology Partner,Partner,2024-03-06,MQL,1000+,Enterprise
LEAD_000475,ACC_00123,Partner,Reseller,Partner,2024-12-13,MQL,1-99,SMB
LEAD_000476,ACC_00606,Organic,Content Hub,Organic,2024-09-18,MQL,100-999,Mid-Market
LEAD_000477,ACC_00599,Events,Executive Roundtable,Events,2024-03-12,MQL,1000+,Enterprise
LEAD_000478,ACC_01145,Organic,Product Blog,Organic,2024-06-12,MQL,1-99,SMB
LEAD_000479,ACC_01146,Paid Search,Search - Brand,Paid Search,2024-11-04,Converted,1-99,SMB
LEAD_000480,ACC_00739,Referral,Employee Referral,Referral,2025-10-31,MQL,1-99,SMB
LEAD_000481,,Referral,Customer Referral,Referral,2024-10-10,Converted,1000+,Enterprise
LEAD_000482,ACC_00376,Referral,Employee Referral,Referral,2025-10-05,MQL,1-99,SMB
LEAD_000483,ACC_01164,Paid Social,LinkedIn ABM,Paid Social,2025-06-20,Lead,1-99,SMB
LEAD_000484,ACC_01130,Organic,Product Blog,Organic,2025-08-21,Converted,1000+,Enterprise
LEAD_000485,ACC_00151,Paid Social,LinkedIn Demand Gen,Paid Social,2025-09-16,MQL,1000+,Enterprise
LEAD_000486,ACC_00841,Organic,SEO,Organic,2025-06-05,MQL,1-99,SMB
LEAD_000487,ACC_00550,Events,Executive Roundtable,Events,2025-06-20,Lead,1-99,SMB
LEAD_000488,ACC_00320,Partner,Technology Partner,Partner,2024-04-22,MQL,1000+,Enterprise
LEAD_000489,ACC_00495,Paid Social,Paid Social Retargeting,Paid Social,2025-06-08,SQL,100-999,Mid-Market
LEAD_000490,ACC_01088,Organic,Product Blog,Organic,2024-02-05,Lead,100-999,Mid-Market
LEAD_000491,ACC_01110,Paid Social,Paid Social Retargeting,Paid Social,2025-06-23,Lead,1-99,SMB
LEAD_000492,ACC_00414,Events,Executive Roundtable,Events,2025-04-22,MQL,1000+,Enterprise
LEAD_000493,ACC_00555,Outbound,SDR Outbound,Outbound,2025-07-07,MQL,1-99,SMB
LEAD_000494,ACC_00620,Organic,Content Hub,Organic,2025-04-14,SQL,1-99,SMB
LEAD_000495,ACC_00881,Organic,Content Hub,Organic,2024-09-26,MQL,1-99,SMB
LEAD_000496,ACC_00576,Paid Search,Search - Brand,Paid Search,2024-09-27,Converted,100-999,Mid-Market
LEAD_000497,ACC_00476,Organic,Product Blog,Organic,2025-03-11,MQL,1-99,SMB
LEAD_000498,ACC_01109,Referral,Employee Referral,Referral,2024-12-11,Lead,1000+,Enterprise
LEAD_000499,ACC_00448,Partner,Technology Partner,Partner,2024-09-05,Lead,100-999,Mid-Market
LEAD_000500,ACC_00319,Organic,Content Hub,Organic,2024-12-23,Lead,1-99,SMB
LEAD_000501,ACC_00393,Outbound,SDR Outbound,Outbound,2025-01-27,SQL,100-999,Mid-Market
LEAD_000502,ACC_00400,Paid Search,Search - Competitor,Paid Search,2024-06-24,Lead,1-99,SMB
LEAD_000503,ACC_00667,Paid Search,Search - Nonbrand,Paid Search,2025-04-11,Lead,100-999,Mid-Market
LEAD_000504,ACC_00793,Partner,Technology Partner,Partner,2024-08-17,SQL,1-99,SMB
LEAD_000505,ACC_00162,Organic,Content Hub,Organic,2024-07-14,MQL,1000+,Enterprise
LEAD_000506,ACC_01064,Paid Social,Paid Social Retargeting,Paid Social,2024-11-01,Lead,100-999,Mid-Market
LEAD_000507,ACC_00305,Events,Webinar,Events,2024-03-16,MQL,1000+,Enterprise
LEAD_000508,ACC_00138,Referral,Employee Referral,Referral,2025-03-16,MQL,100-999,Mid-Market
LEAD_000509,ACC_00802,Paid Search,Search - Nonbrand,Paid Search,2025-06-20,SQL,1-99,SMB
LEAD_000510,ACC_00252,Partner,Technology Partner,Partner,2025-11-29,MQL,1000+,Enterprise
LEAD_000511,ACC_00901,Paid Search,Search - Nonbrand,Paid Search,2024-07-26,Lead,1-99,SMB
LEAD_000512,ACC_01138,Partner,Technology Partner,Partner,2025-01-28,Lead,1-99,SMB
LEAD_000513,ACC_00832,Paid Search,Search - Brand,Paid Search,2025-01-03,Lead,100-999,Mid-Market
LEAD_000514,ACC_00933,Partner,Cloud Partner,Partner,2025-06-18,MQL,1-99,SMB
LEAD_000515,ACC_00594,Organic,Content Hub,Organic,2025-04-01,MQL,100-999,Mid-Market
LEAD_000516,ACC_00416,Referral,Employee Referral,Referral,2025-08-12,SQL,1-99,SMB
LEAD_000517,ACC_00736,Referral,Customer Referral,Referral,2025-09-13,MQL,100-999,Mid-Market
LEAD_000518,ACC_00430,Paid Search,Search - Competitor,Paid Search,2024-03-23,Lead,100-999,Mid-Market
LEAD_000519,ACC_01052,Outbound,Named Account Outreach,Outbound,2024-09-16,Lead,1-99,SMB
LEAD_000520,ACC_00564,Organic,Content Hub,Organic,2025-04-22,Lead,100-999,Mid-Market
